match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8803167635,19,3,ban,dire,9572001.0,9303383.0,8803167635_19,47,Viper,24,9,15,False,True,False,False,False,False,True,False,False,False,False,False
8803167635,2,1,ban,dire,9572001.0,9303383.0,8803167635_2,138,Muerta,14,15,-1,False,False,False,False,False,False,False,False,False,False,False,False
8803167635,20,3,ban,radiant,9303383.0,9572001.0,8803167635_20,128,Snapfire,53,20,33,False,False,False,False,False,False,False,False,False,False,False,False
8803167635,21,3,ban,dire,9572001.0,9303383.0,8803167635_21,74,Invoker,19,8,11,False,True,False,False,False,False,True,False,False,False,False,False
8803167635,22,3,ban,radiant,9303383.0,9572001.0,8803167635_22,121,Grimstroke,39,11,28,False,False,False,False,False,False,False,False,False,False,False,False
8803167635,3,1,ban,radiant,9303383.0,9572001.0,8803167635_3,90,Keeper of the Light,13,12,1,False,False,False,False,False,False,False,False,False,False,False,False
8803167635,4,1,ban,radiant,9303383.0,9572001.0,8803167635_4,91,Io,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8803167635,5,1,ban,dire,9572001.0,9303383.0,8803167635_5,13,Puck,3,6,-3,True,True,True,False,True,False,False,False,False,True,False,True
8803167635,6,1,ban,radiant,9303383.0,9572001.0,8803167635_6,86,Rubick,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8803167635,7,1,ban,radiant,9303383.0,9572001.0,8803167635_7,80,Lone Druid,28,41,-13,False,False,False,False,False,False,False,False,False,False,False,False
8803706352,1,1,ban,dire,8291895.0,2576071.0,8803706352_1,59,Huskar,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8803706352,10,2,ban,dire,8291895.0,2576071.0,8803706352_10,13,Puck,2,4,-2,True,True,True,True,True,False,False,False,False,False,False,True
8803706352,11,2,ban,dire,8291895.0,2576071.0,8803706352_11,73,Alchemist,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8803706352,12,2,ban,radiant,2576071.0,8291895.0,8803706352_12,126,Void Spirit,18,15,3,False,False,False,False,False,False,False,False,False,False,False,False
8803706352,19,3,ban,dire,8291895.0,2576071.0,8803706352_19,93,Slark,23,10,13,False,True,False,False,False,False,True,False,False,False,False,False
8803706352,2,1,ban,dire,8291895.0,2576071.0,8803706352_2,28,Slardar,8,5,3,True,True,False,True,False,False,False,False,True,False,False,False
8803706352,20,3,ban,radiant,2576071.0,8291895.0,8803706352_20,48,Luna,25,16,9,False,False,False,False,False,False,False,False,False,False,False,False
