state_id,match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,real_hero_id,real_hero_name,left_real_score,left_rank,own_team_candidate_contested_rate_patch,opponent_team_candidate_contested_rate_patch,left_top_hero_id,left_top_hero_name,left_top_score,right_real_score,right_rank,candidate_own_role_fit_score,candidate_own_role_conflict_score,candidate_enemy_role_fit_score,candidate_enemy_role_conflict_score,candidate_core_prob,candidate_support_prob,candidate_flex_score,own_team_candidate_contested_rate_patch_right,opponent_team_candidate_contested_rate_patch_right,right_top_hero_id,right_top_hero_name,right_top_score,rank_delta,improved_to_top10,regressed_from_top10
8785561247_22,8785561247,22,3,ban,radiant,9467224.0,8255888.0,112,Winter Wyvern,0.6694147150695378,43,0.0,0.25,138,Muerta,2.5842350839497246,2.562038405441441,7,0.5616,0.4518,0.7868,0.25880000000000003,0.07,0.93,0.3199999999999999,0.0,0.25,79,Shadow Demon,3.628929971927135,-36,True,False
8781879925_21,8781879925,21,3,ban,dire,10108713.0,9600141.0,135,Dawnbreaker,0.7936181141113129,42,0.0,0.02631578947368421,39,Queen of Pain,2.654345484304652,2.8836746205377346,9,0.0731,1.5727999999999998,0.6206999999999999,0.3926,0.8999999999999999,0.1,0.18,0.0,0.02631578947368421,120,Pangolier,4.102676633267666,-33,True,False
8786827560_19,8786827560,19,3,ban,dire,9467224.0,9247354.0,54,Lifestealer,0.7863250140993051,35,0.07142857142857142,0.09523809523809523,114,Monkey King,3.01270753684434,2.6753065082665173,9,0.026399999999999996,1.1236000000000004,0.5489999999999999,0.4801000000000001,0.98,0.02,0.0999999999999999,0.07142857142857142,0.09523809523809523,63,Weaver,3.7570729603828337,-26,True,False
8781428124_22,8781428124,22,3,ban,radiant,10108947.0,9338413.0,41,Faceless Void,1.1203314839525256,29,0.0,0.05714285714285714,13,Puck,2.7190524034244037,2.875300793825487,8,0.5621,0.4451000000000001,0.8005,0.20660000000000006,0.98,0.02,0.0999999999999999,0.0,0.05714285714285714,49,Dragon Knight,3.989291312606793,-21,True,False
8785918300_20,8785918300,20,3,ban,radiant,9247354.0,2163.0,145,Kez,1.2635723624832669,24,0.0,0.08823529411764706,108,Underlord,2.8757625800089994,3.2619217110187493,4,0.2635,0.7394000000000001,0.8005,0.20660000000000006,0.98,0.02,0.0999999999999999,0.0,0.08823529411764706,138,Muerta,4.025502966126478,-20,True,False
8783198427_22,8783198427,22,3,ban,radiant,8255888.0,7119388.0,41,Faceless Void,1.5920005024442756,21,0.25,0.038461538461538464,39,Queen of Pain,2.879268654071409,3.4038079360349682,2,0.04540000000000001,0.9546000000000001,0.797,0.20700000000000002,0.98,0.02,0.0999999999999999,0.25,0.038461538461538464,109,Terrorblade,3.937079082823276,-19,True,False
8783198427_19,8783198427,19,3,ban,dire,7119388.0,8255888.0,96,Centaur Warrunner,1.7249662999821656,19,0.07692307692307693,0.16666666666666666,29,Tidehunter,2.6483939351114447,4.17410988800841,1,0.0394,1.0190999999999997,0.6476,0.3524,0.8999999999999999,0.1,0.18,0.07692307692307693,0.16666666666666666,96,Centaur Warrunner,4.17410988800841,-18,True,False
8781584788_19,8781584788,19,3,ban,radiant,9928636.0,5014799.0,74,Invoker,0.702684300322534,26,0.0,0.05263157894736842,109,Terrorblade,2.5320268829245327,1.3843418882397787,8,0.5309,0.5186,0.7275999999999999,0.2733,0.95,0.05,0.15,0.0,0.05263157894736842,106,Ember Spirit,2.65955982713192,-18,True,False
8780342142_19,8780342142,19,3,ban,radiant,9338413.0,9895392.0,93,Slark,0.9485689559761767,28,0.0,0.05,138,Muerta,2.897293162290378,1.8195247894891053,10,0.5446000000000001,0.46900000000000003,0.797,0.20700000000000005,0.98,0.02,0.0999999999999999,0.0,0.05,138,Muerta,3.957139798507681,-18,True,False
8781560526_20,8781560526,20,3,ban,dire,10108947.0,9338413.0,94,Medusa,1.3917491144480134,28,0.0,0.02702702702702703,13,Puck,2.7903468775773357,2.836691676365852,10,0.5621,0.4451000000000001,0.5040000000000001,0.5141,0.98,0.02,0.0999999999999999,0.0,0.02702702702702703,70,Ursa,4.359442175906057,-18,True,False
