state_id,match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,real_hero_id,real_hero_name,left_real_score,left_rank,own_team_candidate_contested_rate_patch,opponent_team_candidate_contested_rate_patch,left_top_hero_id,left_top_hero_name,left_top_score,right_real_score,right_rank,candidate_own_role_fit_score,candidate_own_role_conflict_score,candidate_enemy_role_fit_score,candidate_enemy_role_conflict_score,candidate_core_prob,candidate_support_prob,candidate_flex_score,own_team_candidate_contested_rate_patch_right,opponent_team_candidate_contested_rate_patch_right,right_top_hero_id,right_top_hero_name,right_top_score,rank_delta,improved_to_top10,regressed_from_top10
8780306900_24,8780306900,24,3,pick,dire,9928636.0,7554697.0,121,Grimstroke,2.803014303161502,23,0.037037037037037035,0.05,106,Ember Spirit,4.740704939398742,2.650619963655783,9,0.5793000000000001,0.4317,0.27380000000000004,0.8352,0.07,0.93,0.3199999999999999,0.037037037037037035,0.05,39,Queen of Pain,3.6681434701533293,-14,True,False
8785918300_13,8785918300,13,2,pick,radiant,9247354.0,2163.0,65,Batrider,3.1643098474915923,23,0.3888888888888889,0.5882352941176471,123,Hoodwink,5.665338249890279,3.1864112918359853,9,0.7192000000000001,0.2808,0.7637,0.23629999999999998,0.8999999999999999,0.1,0.65,0.3888888888888889,0.5882352941176471,123,Hoodwink,5.061646642997934,-14,True,False
8787054928_17,8787054928,17,3,pick,radiant,8255888.0,9467224.0,100,Tusk,3.7402387551850107,18,0.12903225806451613,0.06666666666666667,31,Lich,5.091918377831238,3.439788275833149,5,0.7525,0.2631,0.1389,0.8611,0.15,0.85,0.3,0.12903225806451613,0.06666666666666667,110,Phoenix,3.9413510659820794,-13,True,False
8781879925_15,8781879925,15,2,pick,dire,10108713.0,9600141.0,66,Chen,3.116444631247071,19,0.5,0.0,86,Rubick,4.190089913505423,2.8430285539915485,6,0.6462000000000001,0.3538,0.5906,0.40940000000000004,0.07,0.93,0.3199999999999999,0.5,0.0,86,Rubick,3.6607221659500633,-13,True,False
8782527726_15,8782527726,15,2,pick,dire,10108947.0,9572001.0,120,Pangolier,3.0292865003297096,20,0.0625,0.36666666666666664,69,Doom,4.159645753992923,3.280229971792815,7,0.6261,0.3739,0.18080000000000007,0.8191999999999998,0.8999999999999999,0.1,0.18,0.0625,0.36666666666666664,123,Hoodwink,4.260106382372536,-13,True,False
8782608765_17,8782608765,17,3,pick,radiant,9895247.0,9928636.0,13,Puck,3.265780154814177,13,1.0,0.18032786885245902,131,Ringmaster,4.222914845385703,2.9927011127997876,1,0.8143999999999999,0.18560000000000001,0.8163999999999999,0.19870000000000002,0.95,0.05,0.15,1.0,0.18032786885245902,13,Puck,2.9927011127997876,-12,True,False
8780664964_23,8780664964,23,3,pick,dire,9600141.0,9303383.0,39,Queen of Pain,3.1000143704904395,15,0.3888888888888889,0.65,109,Terrorblade,4.169907001300942,2.981372302513998,3,0.5433000000000001,0.4864,0.7067000000000001,0.30169999999999997,0.95,0.05,0.15,0.3888888888888889,0.65,109,Terrorblade,3.3209317991442466,-12,True,False
8781484100_17,8781484100,17,3,pick,dire,9338413.0,10108947.0,123,Hoodwink,3.1383838046975026,15,0.1388888888888889,0.35714285714285715,110,Phoenix,4.098334678009521,3.4829414438285187,3,0.7919999999999999,0.22000000000000003,0.511,0.5569999999999999,0.15,0.85,0.3,0.1388888888888889,0.35714285714285715,110,Phoenix,4.0397383459124105,-12,True,False
8784508335_23,8784508335,23,3,pick,dire,8255888.0,2163.0,98,Timbersaw,1.7830901333199116,19,0.08,0.0,21,Windranger,3.9255506344254343,2.248219760366611,7,0.6476,0.3524,0.0661,1.1930999999999996,0.8999999999999999,0.1,0.18,0.08,0.0,2,Axe,3.1100463244307073,-12,True,False
8781584788_24,8781584788,24,3,pick,dire,5014799.0,9928636.0,28,Slardar,0.1407040171420858,20,0.2631578947368421,0.5862068965517241,109,Terrorblade,2.0755775072844087,0.7959064358047971,8,0.0558,0.9463,0.04339999999999998,1.9733999999999998,0.8999999999999999,0.1,0.18,0.2631578947368421,0.5862068965517241,106,Ember Spirit,2.369189748389907,-12,True,False
