match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8782750796,17,3,pick,radiant,9303484.0,9467224.0,8782750796_17,27,Shadow Shaman,24,13,11,False,False,False,False,False,False,False,False,False,False,False,False
8782750796,18,3,pick,dire,9467224.0,9303484.0,8782750796_18,13,Puck,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782750796,23,3,pick,dire,9467224.0,9303484.0,8782750796_23,70,Ursa,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782750796,24,3,pick,radiant,9303484.0,9467224.0,8782750796_24,135,Dawnbreaker,36,76,-40,False,False,False,False,False,False,False,False,False,False,False,False
8782750796,8,1,pick,dire,9467224.0,9303484.0,8782750796_8,123,Hoodwink,4,4,0,True,True,True,True,False,False,False,False,False,False,False,False
8782750796,9,2,pick,radiant,9303484.0,9467224.0,8782750796_9,120,Pangolier,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,13,2,pick,radiant,9600141.0,9973656.0,8782782376_13,75,Silencer,53,38,15,False,False,False,False,False,False,False,False,False,False,False,False
8782782376,14,2,pick,dire,9973656.0,9600141.0,8782782376_14,108,Underlord,29,16,13,False,False,False,False,False,False,False,False,False,False,False,False
8782782376,15,2,pick,dire,9973656.0,9600141.0,8782782376_15,86,Rubick,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,16,2,pick,radiant,9600141.0,9973656.0,8782782376_16,131,Ringmaster,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,17,3,pick,radiant,9600141.0,9973656.0,8782782376_17,69,Doom,3,1,2,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,18,3,pick,dire,9973656.0,9600141.0,8782782376_18,109,Terrorblade,20,15,5,False,False,False,False,False,False,False,False,False,False,False,False
8782782376,23,3,pick,dire,9973656.0,9600141.0,8782782376_23,32,Riki,90,44,46,False,False,False,False,False,False,False,False,False,False,False,False
8782782376,24,3,pick,radiant,9600141.0,9973656.0,8782782376_24,106,Ember Spirit,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,8,1,pick,dire,9973656.0,9600141.0,8782782376_8,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782782376,9,2,pick,radiant,9600141.0,9973656.0,8782782376_9,19,Tiny,8,10,-2,True,True,False,False,False,False,False,False,False,False,False,False
8782870288,13,2,pick,dire,9973656.0,9600141.0,8782870288_13,87,Disruptor,17,11,6,False,False,False,False,False,False,False,False,False,False,False,False
8782870288,14,2,pick,radiant,9600141.0,9973656.0,8782870288_14,86,Rubick,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8782870288,15,2,pick,radiant,9600141.0,9973656.0,8782870288_15,105,Techies,12,13,-1,False,False,False,False,False,False,False,False,False,False,False,False
